id,year,name,mean,lower,upper,Rhat,n.eff
2A,2A-2019-2020,cp_1,114.5035406,114.0442544,114.9985874,1.000105149,31163
2A,2A-2019-2020,cp_2,130.2049809,129.105384,130.9999138,1.000016041,14400
2A,2A-2019-2020,cp_3,136.4981797,136.0005647,136.9494663,1.000164927,33214
2A,2A-2019-2020,cp_4,137.498027,137.0178259,137.9670817,0.999969483,32192
2A,2A-2019-2020,int_1,0.990538062,0.18730768,1.768736395,1.000114158,29133
2A,2A-2019-2020,int_2,26.97896941,25.02285575,28.88678589,1.000039799,24667
2A,2A-2019-2020,int_3,41.57113009,38.36981296,44.75563994,1.000004709,19435
2A,2A-2019-2020,int_4,190.4623498,182.9038748,197.8559341,1.000402428,27738
2A,2A-2019-2020,int_5,317.473018,316.5956211,318.3782472,1.000105371,29477
2A,2A-2019-2020,sigma_1,3.785986963,3.395921238,4.189317457,1.000309928,25999
4A,4A-2019-2020,cp_1,68.49232687,68.0293447,68.99691187,1.002231262,26813
4A,4A-2019-2020,cp_2,74.76657888,74.00015794,75.83946976,1.000436793,18163
4A,4A-2019-2020,cp_3,88.06480206,86.24014829,88.99999705,1.000010173,10997
4A,4A-2019-2020,cp_4,121.2851602,118.9019287,123.9996649,1.000208534,7891
4A,4A-2019-2020,cp_5,165.3289308,153.775939,180.2200956,1.000093066,1428
4A,4A-2019-2020,cp_6,252.7048353,252.0000262,255.1455771,1.003797397,3047
4A,4A-2019-2020,int_1,0.805792961,0.457666287,1.159369292,1.000526159,29873
4A,4A-2019-2020,int_2,4.505482348,3.556276675,5.487744075,1.000266663,23558
4A,4A-2019-2020,int_3,7.379382311,6.7152338,8.071875743,1.000275624,23253
4A,4A-2019-2020,int_4,3.506408875,3.050174285,3.970729278,1.000132998,12188
4A,4A-2019-2020,int_5,7.641075821,7.160962072,8.282922622,1.000170366,4970
4A,4A-2019-2020,int_6,9.175362949,8.808260424,9.524484138,1.000232938,6368
4A,4A-2019-2020,int_7,5.15023291,4.768270259,5.530361656,1.000118574,22628
4A,4A-2019-2020,sigma_1,1.177254737,1.069698811,1.285221511,1.00007385,17964
5A,5A-2019-2020,cp_1,115.965857,114.3297903,117.9996858,1.009638471,1382
5A,5A-2019-2020,cp_2,118.3265644,117.0000765,124.4394252,1.027220666,194
5A,5A-2019-2020,cp_3,129.1045688,124.0002898,135.5781986,1.008291069,785
5A,5A-2019-2020,cp_4,176.4836392,166.6495804,183.0834534,1.012906387,3028
5A,5A-2019-2020,cp_5,205.4936521,205.0294431,205.9918146,1.000397103,26766
5A,5A-2019-2020,cp_6,246.4995722,246.0465037,246.9973317,1.000403974,32110
5A,5A-2019-2020,int_1,2.162410676,-2.649331644,6.862194328,1.000750688,18731
5A,5A-2019-2020,int_2,95.44052789,28.51652887,234.0386664,1.017155678,374
5A,5A-2019-2020,int_3,238.5378196,211.6700663,267.7150841,1.009393058,672
5A,5A-2019-2020,int_4,287.3886261,279.73803,295.1284116,1.005481965,2865
5A,5A-2019-2020,int_5,314.6474858,305.1890212,324.0102092,1.000960818,11089
5A,5A-2019-2020,int_6,391.0108594,384.2304904,397.8132701,1.00018858,28264
5A,5A-2019-2020,int_7,209.1862478,200.7378703,217.4021683,1.000202306,27750
5A,5A-2019-2020,sigma_1,22.08454036,20.05765267,24.19624824,1.000179818,21275
6A,6A-2019-2020,cp_1,132.5016659,132.0475856,132.9952537,1.000089593,35891
6A,6A-2019-2020,cp_2,133.4988779,133.0099109,133.9598635,1.000017247,32121
6A,6A-2019-2020,cp_3,134.499837,134.0438605,134.9934969,1.000031483,32265
6A,6A-2019-2020,cp_4,162.5023923,162.0334282,162.982456,0.999991413,31966
6A,6A-2019-2020,cp_5,252.4988415,252.0034208,252.9517567,0.999972212,31184
6A,6A-2019-2020,int_1,0.55921081,-0.137356389,1.26383928,1.00039308,29094
6A,6A-2019-2020,int_2,21.80413555,14.89501764,28.7765055,0.999972641,29833
6A,6A-2019-2020,int_3,113.5994296,106.6502777,120.5930051,1.000110678,27861
6A,6A-2019-2020,int_4,156.6011546,155.2652216,157.8904084,1.000027953,29582
6A,6A-2019-2020,int_5,177.6678931,176.9505948,178.4200346,1.000073508,28086
6A,6A-2019-2020,int_6,1.011111184,0.284379744,1.728255396,1.00003981,28073
6A,6A-2019-2020,sigma_1,3.534613465,3.260838675,3.829287442,1.000021023,25694
3A,3A-2019-2020,cp_1,127.4256053,127.0133622,127.9690207,0.999979309,26747
3A,3A-2019-2020,cp_2,128.4919636,128.0087421,128.963401,1.000159965,20999
3A,3A-2019-2020,cp_3,155.5008694,155.0266094,155.9749625,1.000111592,32019
3A,3A-2019-2020,cp_4,156.4990995,156.0000056,156.9496436,0.999987554,31521
3A,3A-2019-2020,int_1,2.233623099,1.547789094,2.887979317,1.000096203,23853
3A,3A-2019-2020,int_2,39.76526253,33.48569139,46.37356637,1.000234514,25017
3A,3A-2019-2020,int_3,63.91176449,62.65463914,65.11467813,1.000400691,31616
3A,3A-2019-2020,int_4,130.8961852,124.4769781,137.2236464,1.000056912,25366
3A,3A-2019-2020,int_5,239.8377316,238.9169158,240.7720993,1.000361803,31623
3A,3A-2019-2020,sigma_1,3.239145596,2.871505643,3.594531099,1.000220507,19527
2J,2J-2019-2020,cp_1,111.76645,107.9426649,115.244962,1.006437316,8651
2J,2J-2019-2020,cp_2,119.4967195,119.0365141,119.9851965,1.000014289,31528
2J,2J-2019-2020,cp_3,135.5002576,135.0401311,135.9880101,0.999995007,32296
2J,2J-2019-2020,int_1,0.860076177,-1.366915094,3.06852435,1.000093677,26142
2J,2J-2019-2020,int_2,16.98807305,9.047077746,24.67683898,1.000083388,15585
2J,2J-2019-2020,int_3,100.5628229,95.87175721,105.0975398,1.000153417,27922
2J,2J-2019-2020,int_4,12.82703614,11.61956408,14.0258636,1.000112367,27669
2J,2J-2019-2020,sigma_1,9.419067822,8.705879579,10.15625464,1.000026028,26709
2J,2J-2020-2021,cp_1,107.5016259,107.0501515,107.9981654,1.000077477,32736
2J,2J-2020-2021,cp_2,125.5014537,125.0413732,125.990237,1.000015407,31714
2J,2J-2020-2021,cp_3,152.4985215,152.0031478,152.9528153,0.99996965,32802
2J,2J-2020-2021,int_1,1.497577355,-0.538387363,3.499309657,1.000023437,28281
2J,2J-2020-2021,int_2,92.5638318,87.56100025,97.5006473,1.000039991,28459
2J,2J-2020-2021,int_3,140.9300777,136.919842,145.071025,1.000016161,28095
2J,2J-2020-2021,int_4,10.19017339,8.713554937,11.60735382,1.00020653,28090
2J,2J-2020-2021,sigma_1,10.77878696,10.00296243,11.57198712,1.000018945,27253
2J,2J-2021-2022,cp_1,106.6404428,106.0000512,107.6863946,1.000099688,24228
2J,2J-2021-2022,cp_2,117.4961839,117.0003949,117.9500216,1.000056975,40455
2J,2J-2021-2022,cp_3,118.4988578,118.0493225,118.9971098,0.99999982,36902
2J,2J-2021-2022,cp_4,120.4993262,120.0012474,120.9508722,1.000289331,34046
2J,2J-2021-2022,cp_5,144.4992863,144.0256808,144.9752635,0.999986934,32755
2J,2J-2021-2022,cp_6,147.4964143,147.0046847,147.9509908,1.000019273,32668
2J,2J-2021-2022,int_1,0.690619441,-0.148296725,1.485872781,1.000142758,34210
2J,2J-2021-2022,int_2,16.57467527,13.94484518,19.17238603,1.000204197,29665
2J,2J-2021-2022,int_3,68.59036443,60.03300986,76.94447409,1.000046798,26665
2J,2J-2021-2022,int_4,99.59429751,93.84345719,105.7113525,1.000067396,32090
2J,2J-2021-2022,int_5,16.96272875,15.21203912,18.6343588,1.000002355,35533
2J,2J-2021-2022,int_6,94.4439711,89.43489057,99.17222977,0.999992935,32526
2J,2J-2021-2022,int_7,20.5020072,19.13022386,21.89154636,1.000013989,31000
2J,2J-2021-2022,sigma_1,4.285254306,3.845206567,4.744657539,1.000127647,28053
7A,7A-2019-2020,cp_1,105.1756154,102.2513783,107.941216,1.000610831,14691
7A,7A-2019-2020,cp_2,134.4731556,134.0001186,134.974052,1.000231059,18099
7A,7A-2019-2020,cp_3,135.4998854,135.0351733,135.985523,0.999983744,34312
7A,7A-2019-2020,cp_4,165.1235166,161.0002142,168.1547667,1.000062292,4685
7A,7A-2019-2020,cp_5,176.4222967,175.6871101,176.999911,1.000884802,10013
7A,7A-2019-2020,int_1,0.954872804,0.639925854,1.281141277,1.000388288,26966
7A,7A-2019-2020,int_2,2.869502356,2.364340233,3.349399376,0.999985483,27735
7A,7A-2019-2020,int_3,12.97571831,10.20256189,15.81505902,1.000133344,15151
7A,7A-2019-2020,int_4,4.718420406,4.171331188,5.242393959,1.000061047,12200
7A,7A-2019-2020,int_5,8.150662652,6.997987399,9.204745474,1.000594763,5565
7A,7A-2019-2020,int_6,23.25185938,22.69650409,23.77491088,1.00015125,19269
7A,7A-2019-2020,sigma_1,1.316487645,1.172504009,1.467335071,1.000082387,21737
3J,3J-2019-2020,cp_1,135.4485643,134.9982531,135.999971,1.000295188,16592
3J,3J-2019-2020,cp_2,140.4394306,139.8139744,140.9999565,1.000063282,17405
3J,3J-2019-2020,cp_3,248.2379308,246.9778515,251.0411501,1.000436088,9545
3J,3J-2019-2020,int_1,1.457059118,-0.9948099,3.945814531,0.99999931,28866
3J,3J-2019-2020,int_2,62.85191121,51.86706935,74.43040654,1.000260494,21889
3J,3J-2019-2020,int_3,21.27534179,18.87119962,23.67064719,1.000129058,25525
3J,3J-2019-2020,int_4,1.103421354,-1.118139082,3.408528231,1.000048468,27304
3J,3J-2019-2020,sigma_1,12.38992768,11.45700703,13.39009508,1.000124742,27028
3J,3J-2020-2021,cp_1,155.0358201,153.0295303,157.7332352,1.048472598,2634
3J,3J-2020-2021,cp_2,167.4991691,167.0190757,167.9670696,1.000013371,39222
3J,3J-2020-2021,cp_3,168.4996883,168.0358004,168.9849827,1.000052906,37131
3J,3J-2020-2021,cp_4,177.5005654,177.0013693,177.9504391,0.99996384,36188
3J,3J-2020-2021,cp_5,178.5003856,178.0103117,178.9601821,1.000051653,34284
3J,3J-2020-2021,cp_6,239.9632182,238.0023098,241.7836728,0.999974141,32442
3J,3J-2020-2021,int_1,0.963280785,0.717751515,1.20019159,1.000148325,28662
3J,3J-2020-2021,int_2,4.394719492,3.429156147,5.383511688,1.00411539,10788
3J,3J-2020-2021,int_3,15.26857085,12.2559193,18.19776808,1.000107318,30606
3J,3J-2020-2021,int_4,45.20920166,44.21355954,46.17672937,0.999997157,35542
3J,3J-2020-2021,int_5,5.334556455,2.423012027,8.357581173,1.000254021,27643
3J,3J-2020-2021,int_6,41.97776197,41.55976263,42.38611029,1.000156783,33453
3J,3J-2020-2021,int_7,3.857173667,3.160568037,4.520273888,1.000110428,30910
3J,3J-2020-2021,sigma_1,1.510952469,1.373711768,1.645979014,1.000149996,28177
5J,5J-2019-2020,cp_1,130.4500952,129.7871642,130.9999917,1.001204802,21728
5J,5J-2019-2020,cp_2,142.4986167,142.0004097,142.9486931,1.00003997,31825
5J,5J-2019-2020,cp_3,164.1568609,163.1456455,164.9999332,0.999994322,20654
5J,5J-2019-2020,int_1,0.938292804,0.463335754,1.402042093,1.000001213,28453
5J,5J-2019-2020,int_2,11.42667791,10.0755763,12.71299482,1.00011237,26618
5J,5J-2019-2020,int_3,1.237835294,0.253461599,2.248387687,1.000130241,26561
5J,5J-2019-2020,int_4,8.879849973,7.881529553,9.845919842,0.999977758,26008
5J,5J-2019-2020,sigma_1,2.279817501,2.016693031,2.550135941,1.000252611,24523
4J,4J-2019-2020,cp_1,62.39163869,61.38668792,62.99997887,1.00245125,10641
4J,4J-2019-2020,cp_2,82.9229336,82.00003447,83.88587447,1.000013789,21324
4J,4J-2019-2020,cp_3,94.13088678,93.08099889,94.99984935,1.000059031,18020
4J,4J-2019-2020,cp_4,253.4451959,252.7055956,253.9999863,1.000104457,16812
4J,4J-2019-2020,int_1,1.088481729,-0.048716325,2.200116273,1.00003722,29284
4J,4J-2019-2020,int_2,6.500295739,5.359424899,7.630035412,1.00029612,25255
4J,4J-2019-2020,int_3,15.22725853,13.68539848,16.77909214,1.000258243,24547
4J,4J-2019-2020,int_4,9.65139951,9.26938047,10.0625036,1.000153477,30315
4J,4J-2019-2020,int_5,1.980614706,1.507984116,2.445196921,1.000182642,27967
4J,4J-2019-2020,sigma_1,2.534738032,2.343548408,2.739591851,1.000066552,26022
4J,4J-2020-2021,cp_1,60.76401952,60.00016803,61.97026887,0.999976231,20087
4J,4J-2020-2021,cp_2,97.6952846,95.52448759,100.0012241,1.000144289,15709
4J,4J-2020-2021,cp_3,131.9922394,124.1214796,135.9938141,1.002160605,5991
4J,4J-2020-2021,cp_4,168.6860458,165.0759323,171.0262335,1.001020758,4291
4J,4J-2020-2021,cp_5,193.4473691,193.0000787,193.9985403,1.000173161,18852
4J,4J-2020-2021,cp_6,215.4997165,215.023517,215.9705911,1.000054822,31447
4J,4J-2020-2021,int_1,1.268489293,-0.130855279,2.699216344,0.999985383,27606
4J,4J-2020-2021,int_2,15.45058601,13.5887733,17.3165899,1.000465237,26912
4J,4J-2020-2021,int_3,7.869002919,5.812451915,9.870483944,1.000038372,20005
4J,4J-2020-2021,int_4,15.53771141,13.51988786,17.42210746,1.000208185,17507
4J,4J-2020-2021,int_5,22.70152056,20.33768699,25.10166839,1.000079028,16523
4J,4J-2020-2021,int_6,58.7654967,56.38767937,61.12447307,1.000150595,25236
4J,4J-2020-2021,int_7,4.295110024,3.374821569,5.186650351,1.000224388,27369
4J,4J-2020-2021,sigma_1,5.653439525,5.234319958,6.072934195,1.00005817,23855
4J,4J-2021-2022,cp_1,56.71588351,56.00005226,57.80749014,1.000351918,18775
4J,4J-2021-2022,cp_2,85.3708029,80.96135731,87.02317257,1.003690133,7497
4J,4J-2021-2022,cp_3,173.4989589,173.0000045,173.9487479,1.000064315,32267
4J,4J-2021-2022,cp_4,192.4967981,192.013163,192.9624535,1.000014209,33482
4J,4J-2021-2022,int_1,2.88372946,1.992599598,3.781903336,1.000290488,27415
4J,4J-2021-2022,int_2,15.41345146,14.14461713,16.73541988,1.000701569,21884
4J,4J-2021-2022,int_3,11.04419902,10.34031365,11.76714473,1.000244936,26410
4J,4J-2021-2022,int_4,53.08188525,51.53608791,54.66293442,1.000445544,29340
4J,4J-2021-2022,int_5,4.532697841,3.993383673,5.075361271,1.000200343,27925
4J,4J-2021-2022,sigma_1,3.386676972,3.134598531,3.646297879,1.000162517,26228
6J,6J-2019-2020,cp_1,123.5039534,123.0475053,123.9993684,1.0001586,36816
6J,6J-2019-2020,cp_2,130.4100941,129.0002752,131.4978658,1.00075709,16014
6J,6J-2019-2020,cp_3,162.092397,158.0698339,164.0055863,1.024006575,1409
6J,6J-2019-2020,cp_4,280.7118082,270.3397769,287.8980961,1.000656884,9107
6J,6J-2019-2020,int_1,0.251379565,-0.240097506,0.740072314,1.000278288,29108
6J,6J-2019-2020,int_2,11.70942299,9.951396201,13.42231336,1.000374596,23031
6J,6J-2019-2020,int_3,5.92979685,5.087736128,6.756198176,1.000593865,13352
6J,6J-2019-2020,int_4,3.06271358,2.646084535,3.478038921,1.000252085,26460
6J,6J-2019-2020,int_5,0.368945586,-0.123180957,0.855925329,1.000162093,21201
6J,6J-2019-2020,sigma_1,2.238349071,2.065966017,2.416674248,1.000060094,25014
6J,6J-2020-2021,cp_1,119.9768894,118.2566809,120.9999029,1.000318431,14074
6J,6J-2020-2021,cp_2,160.4939116,160.0126487,160.966347,1.000018649,30956
6J,6J-2020-2021,cp_3,163.4994787,163.0337422,163.9825903,1.000078638,33933
6J,6J-2020-2021,cp_4,169.5002302,169.0296436,169.9798298,1.000020185,31869
6J,6J-2020-2021,cp_5,185.5120885,185.0513436,185.9992767,1.000169975,30368
6J,6J-2020-2021,cp_6,186.4987595,186.0010333,186.9483627,0.999995443,31323
6J,6J-2020-2021,int_1,0.189223142,0.153577698,0.224205467,1.000249421,29577
6J,6J-2020-2021,int_2,0.76253571,0.702538665,0.825293466,1.000042306,28081
6J,6J-2020-2021,int_3,1.983711324,1.756797257,2.206765688,1.000062078,23960
6J,6J-2020-2021,int_4,0.628992339,0.467439869,0.78276964,1.000074253,28469
6J,6J-2020-2021,int_5,1.948719795,1.850260511,2.04348972,1.000056924,29711
6J,6J-2020-2021,int_6,8.596835716,8.200018489,8.972528576,1.000048733,27121
6J,6J-2020-2021,int_7,14.05955199,13.90309264,14.22071482,1.00004697,28398
6J,6J-2020-2021,sigma_1,0.198118749,0.178800917,0.219095931,1.000144809,25044
7J,7J-2019-2020,int_1,1.539076318,1.278204703,1.799525237,1.000113156,27497
7J,7J-2019-2020,sigma_1,2.384505403,2.204199563,2.571165879,1.000323034,27144
7J,7J-2020-2021,cp_1,102.9363581,101.415239,104.0001001,1.000080859,25757
7J,7J-2020-2021,cp_2,197.7817084,196.3236298,198.9999739,1.000070128,21365
7J,7J-2020-2021,int_1,0.571090204,0.141481999,1.002062557,1.000215733,28199
7J,7J-2020-2021,int_2,6.124483926,5.683495161,6.576478687,1.000005967,31508
7J,7J-2020-2021,int_3,2.489147776,1.967754249,2.9871062,1.00004958,27525
7J,7J-2020-2021,sigma_1,2.216300319,2.031745705,2.409916365,1.000283718,25051
7J,7J-2021-2022,cp_1,49.51261111,49.02511169,49.98762555,0.999994868,25415
7J,7J-2021-2022,cp_2,83.49412266,81.0077231,85.81690396,1.000126143,30212
7J,7J-2021-2022,int_1,0.214266366,0.012045807,0.412868505,1.000116872,26878
7J,7J-2021-2022,int_2,1.550692462,1.425697913,1.679130977,1.000054448,29155
7J,7J-2021-2022,int_3,0.454785064,0.277581951,0.621604698,1.000078061,28013
7J,7J-2021-2022,sigma_1,0.35207857,0.288116852,0.421579623,1.000312826,21815
9J (first deployment),9J (first deployment)-2019-2020,cp_1,98.43754272,95.01116735,102.2262228,1.001593281,1732
9J (first deployment),9J (first deployment)-2019-2020,cp_2,123.5012438,123.0112043,123.9599471,0.999983204,32631
9J (first deployment),9J (first deployment)-2019-2020,int_1,0.371243837,0.34822222,0.393853333,1.000281958,12650
9J (first deployment),9J (first deployment)-2019-2020,int_2,0.544317344,0.509827191,0.579167715,1.000427374,12044
9J (first deployment),9J (first deployment)-2019-2020,int_3,2.643840258,2.47959094,2.80431772,1.000061187,27409
9J (first deployment),9J (first deployment)-2019-2020,sigma_1,0.082744132,0.069823097,0.096603302,1.000370194,19311
9A,9A-2019-2020,cp_1,130.5030974,130.0175741,130.9841178,1.000213812,24956
9A,9A-2019-2020,cp_2,155.9434064,150.6057146,157.999661,1.00560568,597
9A,9A-2019-2020,cp_3,162.5003535,162.0098397,162.9605772,0.999995868,32527
9A,9A-2019-2020,cp_4,163.4986736,163.0094352,163.9563029,0.999976024,32673
9A,9A-2019-2020,cp_5,246.4960751,246.0015953,246.9498563,0.999981542,31939
9A,9A-2019-2020,int_1,0.941458175,0.383975773,1.503071663,1.000136146,28457
9A,9A-2019-2020,int_2,11.30566648,10.22044731,12.39136665,1.00067809,14976
9A,9A-2019-2020,int_3,6.328076101,3.954803456,8.864615829,1.000403715,1873
9A,9A-2019-2020,int_4,61.15203006,55.9980982,66.39098688,1.00004939,27385
9A,9A-2019-2020,int_5,194.8253088,194.2484078,195.4081679,1.000191652,28844
9A,9A-2019-2020,int_6,1.702717074,1.242220169,2.196216382,1.000152399,28415
9A,9A-2019-2020,sigma_1,2.663561548,2.458627228,2.876130956,1.000286365,23479
9A,9A-2020-2021,cp_1,120.2564575,118.6715483,122.3514329,1.000434131,16173
9A,9A-2020-2021,int_1,0.866589508,0.289971102,1.452108321,1.000065719,26674
9A,9A-2020-2021,int_2,10.64327623,10.01181387,11.29762922,1.000049698,27369
9A,9A-2020-2021,sigma_1,3.231759446,2.92726088,3.536115188,1.000081754,26527
2K,2K-2019-2020,cp_1,267.5537274,266.2781347,268.9997187,1.004886074,1835
2K,2K-2019-2020,int_1,26.64176216,24.87821538,28.35533953,1.000155094,25800
2K,2K-2019-2020,int_2,0.815597911,-1.674143304,3.389893008,1.000046892,27692
2K,2K-2019-2020,sigma_1,12.76148586,11.76160182,13.79306177,1.000076067,25903
2K,2K-2020-2021,cp_1,114.8477268,114.0002242,115.8532264,1.00005086,19784
2K,2K-2020-2021,cp_2,131.5030165,131.0508839,131.9997249,1.000050911,32466
2K,2K-2020-2021,cp_3,137.4816982,137.007154,137.9757268,1.00004722,23583
2K,2K-2020-2021,cp_4,252.4978444,252.0084771,252.9574776,1.000072482,33869
2K,2K-2020-2021,int_1,1.13633256,0.070302982,2.191527607,1.000060907,27334
2K,2K-2020-2021,int_2,37.03335212,34.16968891,40.01561909,1.000220316,22702
2K,2K-2020-2021,int_3,3.146621869,-1.486860448,7.750829698,1.000145691,27357
2K,2K-2020-2021,int_4,35.45716755,34.39840628,36.49774686,1.000030509,31307
2K,2K-2020-2021,int_5,2.907328696,1.293836952,4.480228273,1.000027916,27885
2K,2K-2020-2021,sigma_1,5.698415752,5.241839948,6.156853579,1.000165763,26110
2K,2K-2021-2022,cp_1,116.5926293,116.0000639,117.4413099,1.000210742,17249
2K,2K-2021-2022,cp_2,137.4994911,137.013991,137.9646478,1.000013198,30956
2K,2K-2021-2022,int_1,0.680131656,-0.344134794,1.76167591,1.000252643,26483
2K,2K-2021-2022,int_2,27.76583751,25.44760203,30.0608855,1.00002873,26132
2K,2K-2021-2022,int_3,12.34033984,10.85592917,13.85154346,1.000020355,27926
2K,2K-2021-2022,sigma_1,5.283279149,4.713838529,5.866038999,1.000155177,26106
3K,3K-2019-2020,cp_1,127.7607011,127.0000795,128.8257641,1.000670182,18694
3K,3K-2019-2020,cp_2,262.4995649,262.0004129,262.9498531,0.999999855,31576
3K,3K-2019-2020,int_1,7.470969642,6.186764093,8.70875285,1.000074439,26086
3K,3K-2019-2020,int_2,36.47005844,35.56220276,37.40480119,1.000009642,27032
3K,3K-2019-2020,int_3,2.896780386,1.880506555,3.911496117,1.000094876,27804
3K,3K-2019-2020,sigma_1,5.297363515,4.867120205,5.722243688,1.00007766,25925
3K,3K-2020-2021,cp_1,115.503438,115.0219109,115.9724946,1.000152893,33248
3K,3K-2020-2021,cp_2,239.4585377,236.0202673,242.000436,1.010896863,4633
3K,3K-2020-2021,cp_3,254.4974973,254.0043272,254.9531436,0.999986787,31925
3K,3K-2020-2021,int_1,2.056235931,1.362271493,2.771271623,1.000089557,29215
3K,3K-2020-2021,int_2,35.97646904,35.30596903,36.68319123,1.000099805,29548
3K,3K-2020-2021,int_3,29.32444193,27.0382042,31.40948877,1.000216027,11254
3K,3K-2020-2021,int_4,3.319811139,2.616700202,4.040528929,1.000051841,28878
3K,3K-2020-2021,sigma_1,3.86069938,3.584376514,4.153511253,1.000066287,27670
3K,3K-2021-2022,cp_1,106.5004613,106.0503987,106.9999946,1.000026486,37152
3K,3K-2021-2022,cp_2,127.5032154,127.0377588,127.9862834,0.999982061,32274
3K,3K-2021-2022,cp_3,128.5003888,128.0017416,128.9501644,1.000177209,30561
3K,3K-2021-2022,cp_4,137.5340959,137.0102886,137.9997602,1.000007973,10624
3K,3K-2021-2022,int_1,2.457438269,1.993270422,2.936308004,1.000004857,27888
3K,3K-2021-2022,int_2,30.33861631,29.29077054,31.40570284,1.000132183,32925
3K,3K-2021-2022,int_3,18.90245766,14.1171045,23.74279639,1.000117352,21628
3K,3K-2021-2022,int_4,1.472350204,-0.314940191,3.252319044,1.000235899,12107
3K,3K-2021-2022,int_5,36.80803803,35.34328503,38.2208016,1.000384659,13545
3K,3K-2021-2022,sigma_1,2.454692472,2.176549266,2.74809593,1.000249772,25472
4K,4K-2019-2020,cp_1,122.4981919,122.0005289,122.9506702,1.000132642,32474
4K,4K-2019-2020,cp_2,125.5013137,125.003484,125.9530918,0.999985881,31919
4K,4K-2019-2020,cp_3,126.4976063,126.0000511,126.9469942,1.000046843,32386
4K,4K-2019-2020,cp_4,147.50086,147.0474769,147.9972722,1.000135509,32177
4K,4K-2019-2020,cp_5,150.5009185,150.0274895,150.9755023,1.000022633,32684
4K,4K-2019-2020,cp_6,268.4963999,268.0000037,268.9483717,0.999963366,32386
4K,4K-2019-2020,int_1,1.815283603,0.639651472,3.042585116,1.000472891,29975
4K,4K-2019-2020,int_2,35.5082648,29.94913721,41.03830522,1.00002735,29770
4K,4K-2019-2020,int_3,86.2874145,76.41168133,95.97787487,1.000091983,28215
4K,4K-2019-2020,int_4,122.1861347,120.1041688,124.3337017,0.999993031,29009
4K,4K-2019-2020,int_5,3.607200649,-1.950463237,9.240877119,1.000057105,28397
4K,4K-2019-2020,int_6,129.8014409,128.8840075,130.720154,1.000099181,27556
4K,4K-2019-2020,int_7,1.555804277,0.526454169,2.495049083,1.000401031,28363
4K,4K-2019-2020,sigma_1,4.93828191,4.5402618,5.338974895,1.000303485,26600
4K,4K-2020-2021,cp_1,170.4984399,170.0005869,170.9481107,1.000065008,37951
4K,4K-2020-2021,cp_2,173.5003257,173.021817,173.9716627,1.00001971,32576
4K,4K-2020-2021,cp_3,177.4989531,177.0099871,177.9590182,0.999978943,33683
4K,4K-2020-2021,cp_4,178.4998555,178.0496914,178.999466,0.999994201,30829
4K,4K-2020-2021,cp_5,258.499399,258.0141217,258.9621766,1.000137618,31422
4K,4K-2020-2021,int_1,0.995003689,0.111413489,1.922143696,1.000118479,30259
4K,4K-2020-2021,int_2,42.37216356,35.47484102,49.14966942,1.000069769,28024
4K,4K-2020-2021,int_3,4.687272008,-1.23625332,10.59863738,1.000059315,29838
4K,4K-2020-2021,int_4,89.03081529,77.15826438,101.105301,1.000070835,25044
4K,4K-2020-2021,int_5,129.6691183,128.320037,130.9970957,1.000335617,28170
4K,4K-2020-2021,int_6,1.122900015,-0.007293465,2.289560258,1.000023614,27774
4K,4K-2020-2021,sigma_1,6.076918235,5.647046541,6.542568628,1.000166352,27287
4K,4K-2021-2022,cp_1,151.4983784,151.0196358,151.9687584,0.999978723,36855
4K,4K-2021-2022,cp_2,152.5011958,152.0335983,152.9825737,1.000086036,32060
4K,4K-2021-2022,cp_3,254.50029,254.0495857,254.9999982,0.999989472,33574
4K,4K-2021-2022,cp_4,261.4997581,261.0377829,261.9877788,1.000102363,32050
4K,4K-2021-2022,int_1,0.964599647,0.662995712,1.280684006,1.00008516,30938
4K,4K-2021-2022,int_2,77.81280068,74.07959187,81.63738103,0.999991426,33928
4K,4K-2021-2022,int_3,131.6923228,131.3004148,132.0729512,1.000003577,38752
4K,4K-2021-2022,int_4,111.7988379,110.3811497,113.237953,1.000162381,25974
4K,4K-2021-2022,int_5,1.215658326,0.494519887,1.948946823,1.000034207,30187
4K,4K-2021-2022,sigma_1,1.936224759,1.780532116,2.100048266,0.999982948,28431
6K,6K-2019-2020,cp_1,129.5019225,129.0374357,129.9859128,1.00005487,36494
6K,6K-2019-2020,cp_2,198.3779881,197.2059238,198.9999868,1.000769471,14436
6K,6K-2019-2020,cp_3,224.4968867,224.0005345,224.9509738,1.000065271,31727
6K,6K-2019-2020,int_1,2.065152856,1.174148883,2.921785595,1.000068154,28515
6K,6K-2019-2020,int_2,122.2443888,121.3682672,123.1410319,1.000033426,33787
6K,6K-2019-2020,int_3,131.5819486,130.1622785,133.0249979,1.000256951,25258
6K,6K-2019-2020,int_4,5.525972018,4.867545256,6.220162491,1.000172887,29379
6K,6K-2019-2020,sigma_1,3.706757199,3.407268527,4.025368218,1.000184553,26261
6K,6K-2020-2021,cp_1,103.7373988,96.81140745,116.7082714,1.001177492,9718
6K,6K-2020-2021,cp_2,164.5012017,164.0056943,164.953935,0.999987986,32679
6K,6K-2020-2021,cp_3,165.5030549,165.0483206,165.9952636,1.000117683,32292
6K,6K-2020-2021,cp_4,216.4974358,216.0012849,216.9485948,1.000152419,31277
6K,6K-2020-2021,int_1,2.382418681,1.525038537,3.249108573,1.000018199,20393
